,synthetic_flow
2076-02-08,5538.16828214649
2076-02-09,5513.456840998737
2076-02-10,5561.658475161269
2076-02-11,5624.372628661389
2076-02-12,5717.994491250338
2076-02-13,5837.607488968659
2076-02-14,5932.728241935554
2076-02-15,5847.211638884648
2076-02-16,5853.0523213386405
2076-02-17,5779.544216955763
2076-02-18,5716.634448012324
2076-02-19,5660.968664678033
2076-02-20,5713.302698122979
2076-02-21,5791.483635120844
2076-02-22,5871.5549592862535
2076-02-23,5799.49349555389
2076-02-24,5885.518961975032
2076-02-25,5970.311419058294
2076-02-26,5886.303568094825
2076-02-27,5780.026316438813
2076-02-28,5710.9320727198065
2076-03-01,5785.690181090013
2076-03-02,5887.458264196363
2076-03-03,5973.00618665364
2076-03-04,5686.210527097119
2076-03-05,5654.772676768849
2076-03-06,5962.9111316635
2076-03-07,5873.387916980999
2076-03-08,5784.0430520827895
2076-03-09,5698.590754035388
2076-03-10,5643.632556821443
2076-03-11,5603.530687347796
2076-03-12,5648.072123801705
2076-03-13,5707.235373489117
2076-03-14,5795.349432625993
2076-03-15,5909.644769010485
2076-03-16,5915.660028399595
2076-03-17,5809.406698350673
2076-03-18,5725.2364882226175
2076-03-19,5811.846390669563
2076-03-20,5728.4983656221175
2076-03-21,5649.067416810561
2076-03-22,5597.622963601738
2076-03-23,5554.120755962594
2076-03-24,5509.575997130823
2076-03-25,5473.490455189227
2076-03-26,5501.682034450157
2076-03-27,5542.765537180805
2076-03-28,5606.350602850065
2076-03-29,5670.536300173933
2076-03-30,5665.771670798327
2076-03-31,5750.837848453799
2076-04-01,5936.1508335911185
2076-04-02,5779.923013289819
2076-04-03,6093.336553750859
2076-04-04,6333.835193291049
2076-04-05,6520.045109902628
2076-04-06,6326.886529277595
2076-04-07,6549.556470573864
2076-04-08,6796.959883965472
2076-04-09,7038.870733102084
2076-04-10,7067.763562466255
2076-04-11,7069.022223442477
2076-04-12,7310.649422802718
2076-04-13,7565.337464407665
2076-04-14,7852.031686303988
2076-04-15,8156.114716948668
2076-04-16,8534.455524355806
2076-04-17,8975.430259941008
2076-04-18,9282.074280525921
2076-04-19,9001.976291311343
2076-04-20,9309.171174381707
2076-04-21,9666.217852936301
2076-04-22,9865.521006310048
2076-04-23,9680.411877894994
2076-04-24,9446.021771220901
2076-04-25,9144.522879270231
2076-04-26,8869.406410347563
2076-04-27,9142.556674537811
2076-04-28,9212.004968808971
2076-04-29,8928.625631878906
2076-04-30,8667.085549587973
2076-05-01,8309.032432683916
2076-05-02,8057.1844231915875
2076-05-03,8317.705933801695
2076-05-04,8516.440333246137
2076-05-05,8229.203880010702
2076-05-06,7944.071216766128
2076-05-07,8040.346852432178
2076-05-08,8180.266274467087
2076-05-09,8533.90213920901
2076-05-10,8933.872249468039
2076-05-11,9342.643487441617
2076-05-12,9707.666480324737
2076-05-13,10093.732373839646
2076-05-14,10451.02678124826
2076-05-15,10818.12537414758
2076-05-16,11157.93839326667
2076-05-17,10760.629857394679
2076-05-18,10329.392066866454
2076-05-19,10287.857539477576
2076-05-20,9955.100192946004
2076-05-21,10264.044853442014
2076-05-22,10588.083799501279
2076-05-23,10225.308830075226
2076-05-24,9878.231958760874
2076-05-25,9998.85956671897
2076-05-26,10441.63022788788
2076-05-27,10772.862713066996
2076-05-28,10398.264527181442
2076-05-29,10002.867866162711
2076-05-30,9616.104252176041
2076-05-31,9435.708861201676
2076-06-01,9778.878234267682
2076-06-02,10199.852644840183
2076-06-03,10027.628022021972
2076-06-04,9702.805928259198
2076-06-05,9333.613372251491
2076-06-06,9064.387767111562
2076-06-07,9366.265132671584
2076-06-08,9512.620587286261
2076-06-09,9215.886017306571
2076-06-10,9571.15524713711
2076-06-11,9977.758828536333
2076-06-12,10462.878882606705
2076-06-13,10896.857823453785
2076-06-14,11457.233776511574
2076-06-15,12024.57331779821
2076-06-16,12746.156107134884
2076-06-17,13265.151995026758
2076-06-18,13683.430524740299
2076-06-19,13239.95088841264
2076-06-20,12811.276025696636
2076-06-21,13246.647562045633
2076-06-22,13708.704233686713
2076-06-23,13511.401084668252
2076-06-24,13960.957875113667
2076-06-25,13753.324154686992
2076-06-26,13960.26154231188
2076-06-27,13691.567144155219
2076-06-28,14161.215885797943
2076-06-29,13672.657995367079
2076-06-30,14281.795304869536
2076-07-01,15271.212074589313
2076-07-02,17040.96724132837
2076-07-03,18915.656688391206
2076-07-04,20617.699621271593
2076-07-05,21825.038646299676
2076-07-06,20554.327576714175
2076-07-07,21951.508526814272
2076-07-08,22723.983681770536
2076-07-09,23901.204882123886
2076-07-10,25472.234731883185
2076-07-11,23865.901859544378
2076-07-12,22217.735567047428
2076-07-13,20616.681022333865
2076-07-14,19065.434146677588
2076-07-15,17869.68865493771
2076-07-16,18874.338617493642
2076-07-17,20347.795120761773
2076-07-18,22282.1163488482
2076-07-19,24216.83623325818
2076-07-20,26234.942401409276
2076-07-21,28293.05080870475
2076-07-22,30247.115084924222
2076-07-23,31013.930524238094
2076-07-24,30642.102093135414
2076-07-25,28476.01990970652
2076-07-26,26574.217272636826
2076-07-27,27199.483822974962
2076-07-28,30735.306682568986
2076-07-29,34075.89609210223
2076-07-30,36807.415125754465
2076-07-31,34387.711587819875
2076-08-01,37035.70756391643
2076-08-02,39521.161503046715
2076-08-03,42683.9346583785
2076-08-04,46079.51303800774
2076-08-05,46274.660079293026
2076-08-06,45844.73109539588
2076-08-07,42864.62116696811
2076-08-08,39990.55672267117
2076-08-09,37046.424801625406
2076-08-10,34033.7143134948
2076-08-11,31526.578065318397
2076-08-12,29304.2866764974
2076-08-13,27217.796649206655
2076-08-14,25188.29865433968
2076-08-15,23567.038283390102
2076-08-16,22100.20646266836
2076-08-17,23636.291814192486
2076-08-18,25538.552699897566
2076-08-19,27261.675728333845
2076-08-20,29182.844265999873
2076-08-21,31007.891128802392
2076-08-22,33231.59572740956
2076-08-23,31100.646912977038
2076-08-24,29150.48548908597
2076-08-25,27381.564507217263
2076-08-26,28766.88208427541
2076-08-27,27779.545531363878
2076-08-28,29594.219226439083
2076-08-29,29810.582712375017
2076-08-30,27974.162034865498
2076-08-31,28271.492003637668
2076-09-01,29559.495480466263
2076-09-02,27715.45896711711
2076-09-03,25720.555703271886
2076-09-04,23614.017632014853
2076-09-05,22001.894493427655
2076-09-06,20590.88741777517
2076-09-07,19387.644384201747
2076-09-08,19575.872622339153
2076-09-09,20873.08201087794
2076-09-10,22068.42589243285
2076-09-11,20865.399646052032
2076-09-12,19561.031258686333
2076-09-13,20580.385473171697
2076-09-14,21875.832195879368
2076-09-15,21371.55333555224
2076-09-16,21238.01375086416
2076-09-17,20305.305242355513
2076-09-18,19042.747882372823
2076-09-19,17776.687046027164
2076-09-20,16695.98354120236
2076-09-21,15746.915604766067
2076-09-22,15744.977953279453
2076-09-23,14911.084404886724
2076-09-24,14346.627785730223
2076-09-25,13800.405913639663
2076-09-26,13337.708798036203
2076-09-27,13964.832234866339
2076-09-28,14735.298241995724
2076-09-29,15638.0084035781
2076-09-30,16515.456739233872
2076-10-01,15645.205714569527
2076-10-02,14823.984223189007
2076-10-03,14348.669629476326
2076-10-04,13826.348125550216
2076-10-05,13278.643256595517
2076-10-06,12828.650208462484
2076-10-07,12727.963607038282
2076-10-08,13139.181072325253
2076-10-09,12719.965771655416
2076-10-10,12249.94647088635
2076-10-11,11789.263070227464
2076-10-12,11421.13301106051
2076-10-13,11191.99535550148
2076-10-14,10824.519928741638
2076-10-15,10482.204639688336
2076-10-16,10140.318000172922
2076-10-17,9826.851265799578
2076-10-18,9481.022139606384
2076-10-19,9112.587246583696
2076-10-20,8798.458778408625
2076-10-21,8470.592028642654
2076-10-22,8496.57443559684
2076-10-23,8223.803818389484
2076-10-24,7935.43814254506
2076-10-25,7605.889854853524
2076-10-26,7284.542651161999
2076-10-27,7035.793671628513
2076-10-28,7259.42289221971
2076-10-29,7551.478156340884
2076-10-30,7823.6120006396695
2076-10-31,8132.677857145779
2076-11-01,8246.74836168843
2076-11-02,7962.273264579689
2076-11-03,7680.6822499357995
2076-11-04,7384.402231393199
2076-11-05,7079.605569144391
2076-11-06,6831.776108793345
2076-11-07,7042.030831230839
2076-11-08,6834.752796953468
2076-11-09,6573.883792490023
2076-11-10,6316.147735255573
2076-11-11,6082.070192967473
2076-11-12,5879.317023975398
2076-11-13,6112.228050857723
2076-11-14,6356.599223012061
2076-11-15,6604.500006149355
2076-11-16,6416.4634735053
2076-11-17,6501.888847816478
2076-11-18,6713.231198030716
2076-11-19,6966.841611929918
2076-11-20,6769.982447884831
2076-11-21,6521.815525984097
2076-11-22,6288.597457077376
2076-11-23,6030.122461626835
2076-11-24,5804.763966238357
2076-11-25,5643.699202506544
2076-11-26,5828.6250368583205
2076-11-27,5756.85635602376
2076-11-28,5579.979254078069
2076-11-29,5735.831266543935
2076-11-30,5827.2486699029805
2076-12-01,5986.61209068566
2076-12-02,6139.437229258827
2076-12-03,6090.1783649980525
2076-12-04,5935.0732784003385
2076-12-05,5882.820682442639
2076-12-06,5949.603078578713
2076-12-07,5786.918282771069
2076-12-08,5655.179617284257
2076-12-09,5971.428686921507
2076-12-10,5896.037975818984
2076-12-11,5815.10475801551
2076-12-12,5748.7990500487085
2076-12-13,5694.760872787212
2076-12-14,5650.705618572019
2076-12-15,5703.012166964143
2076-12-16,5781.824522881971
2076-12-17,5889.70991232609
2076-12-18,5565.038827185269
2076-12-19,5671.025489897294
2076-12-20,5818.401440323117
2076-12-21,5924.382603367264
2076-12-22,5751.4655848651155
2076-12-23,5557.132826440631
2076-12-24,5891.913847147738
2076-12-25,5817.23199361875
2076-12-26,5828.071248649257
2076-12-27,5747.016893559346
2076-12-28,5695.025144350076
2076-12-29,5646.555811929097
2076-12-30,5623.514704452096
2076-12-31,5666.458597157322
2077-01-01,5903.434879983492
2077-01-02,5877.317670266464
2077-01-03,5803.034439573869
2077-01-04,5781.96511704334
2077-01-05,5725.680628789059
2077-01-06,5717.3037127956595
2077-01-07,5793.738438623587
2077-01-08,5907.652806178279
2077-01-09,5571.454241602661
2077-01-10,5927.179250237325
2077-01-11,5849.8495342131355
2077-01-12,5928.009525511406
2077-01-13,5840.861487795533
2077-01-14,5759.756572486403
2077-01-15,5782.680446692352
2077-01-16,5855.35590176949
2077-01-17,5788.021593933385
2077-01-18,5850.436999458824
2077-01-19,5931.4957953062
2077-01-20,5920.977162937191
2077-01-21,5847.921353750006
2077-01-22,5772.4244771416315
2077-01-23,5844.876615075985
2077-01-24,5919.749793194664
2077-01-25,5588.6274936224745
2077-01-26,5667.80333652466
2077-01-27,5965.959088159989
2077-01-28,5860.770340130437
2077-01-29,5767.637493093502
2077-01-30,5681.807943533297
2077-01-31,5615.793740660407
2077-02-01,5580.1200486177095
2077-02-02,5549.295430291165
2077-02-03,5574.174368900311
2077-02-04,5615.5373178191785
2077-02-05,5703.157326233046
2077-02-06,5812.747240977174
2077-02-07,5896.236708397144
2077-02-08,5972.999962439779
2077-02-09,5666.4077306841
2077-02-10,5753.680811634655
2077-02-11,5671.115666316161
2077-02-12,5817.318063688409
2077-02-13,5746.479447403209
2077-02-14,5885.895631729894
2077-02-15,5713.310178855911
2077-02-16,5542.040389501703
2077-02-17,5905.279428752096
2077-02-18,5543.517298452408
2077-02-19,5912.897284020059
2077-02-20,5573.315079504386
2077-02-21,5718.709756955685
2077-02-22,5605.844241834777
2077-02-23,5800.871182799511
2077-02-24,5994.537802559744
2077-02-25,5844.47298077452
2077-02-26,5700.56939064222
2077-02-27,5551.082855237155
2077-02-28,5898.933861012834
2077-03-01,5820.653180077356
2077-03-02,5902.102541960124
2077-03-03,5599.625407506872
2077-03-04,5814.352685587892
2077-03-05,5991.712855115806
2077-03-06,5814.437183945154
2077-03-07,5631.928712207176
2077-03-08,5756.394447565231
2077-03-09,5602.24400768208
2077-03-10,5756.305322122061
2077-03-11,5616.181153380808
2077-03-12,5667.053980950924
2077-03-13,5806.037910881
2077-03-14,5666.124045584292
2077-03-15,5537.6633960148265
2077-03-16,5672.034053508829
2077-03-17,5835.1225271357525
2077-03-18,6010.823742334587
2077-03-19,6196.1203432089505
2077-03-20,6208.643279518129
2077-03-21,6377.925931423754
2077-03-22,6546.144509190389
2077-03-23,6543.882908548088
2077-03-24,6367.139042269543
2077-03-25,6542.357477312363
2077-03-26,6733.762880528809
2077-03-27,6784.342218375837
2077-03-28,7016.934473619274
2077-03-29,7217.195993361496
2077-03-30,7024.611915417707
2077-03-31,6792.673085509975
2077-04-01,6554.265198782798
2077-04-02,6346.995645286272
2077-04-03,6549.766676301487
2077-04-04,6768.803597398289
2077-04-05,7009.545524795922
2077-04-06,6802.588928310055
2077-04-07,6585.899195997333
2077-04-08,6392.565441732646
2077-04-09,6593.951971207842
2077-04-10,6399.714468640508
2077-04-11,6206.3203401287865
2077-04-12,6282.148713240793
2077-04-13,6494.709403926199
2077-04-14,6798.96808603095
2077-04-15,7035.5896209914845
2077-04-16,7247.948279371935
2077-04-17,6990.565897380764
2077-04-18,6755.161206579932
2077-04-19,6517.410935316064
2077-04-20,6757.073387489669
2077-04-21,7147.245961909739
2077-04-22,7769.9541848423505
2077-04-23,8420.86245831187
2077-04-24,9036.771293004607
2077-04-25,9542.148212836133
2077-04-26,10032.431147228039
2077-04-27,10429.677377233962
2077-04-28,10781.65454752722
2077-04-29,11108.142688209186
2077-04-30,11491.347396244673
2077-05-01,11874.534982081317
2077-05-02,11582.958254637426
2077-05-03,11326.894425103896
2077-05-04,11494.337791382744
2077-05-05,11114.790430563544
2077-05-06,10778.593463424551
2077-05-07,10435.094983427774
2077-05-08,10091.097410301147
2077-05-09,10131.08010839674
2077-05-10,9790.518078388872
2077-05-11,9458.760863646028
2077-05-12,9171.956141999199
2077-05-13,9174.558416476095
2077-05-14,9465.861770680578
2077-05-15,9774.231030623187
2077-05-16,10118.889210059417
2077-05-17,10553.496316933466
2077-05-18,11005.976518829862
2077-05-19,11442.038789598124
2077-05-20,11927.572901618525
2077-05-21,11671.867360030157
2077-05-22,11246.555755735551
2077-05-23,10861.857067268984
2077-05-24,11210.324553079305
2077-05-25,11735.818319367261
2077-05-26,12200.882828977436
2077-05-27,12654.573174917845
2077-05-28,13074.988677161033
2077-05-29,13563.641128601232
2077-05-30,14066.637959368269
2077-05-31,14543.27644317348
2077-06-01,14088.157959844102
2077-06-02,14622.966622628655
2077-06-03,14651.351448791891
2077-06-04,15148.69496971118
2077-06-05,15208.898054623904
2077-06-06,15604.925136414675
2077-06-07,15202.642410576005
2077-06-08,14612.729213290035
2077-06-09,14065.694360183646
2077-06-10,13611.803918187838
2077-06-11,13185.134885350757
2077-06-12,13448.104193234009
2077-06-13,13963.143190918126
2077-06-14,14516.456828960469
2077-06-15,15044.343667549065
2077-06-16,15565.659954744986
2077-06-17,16255.783232860966
2077-06-18,15882.943013093225
2077-06-19,16686.921215093684
2077-06-20,16347.97318558534
2077-06-21,16633.093894662186
2077-06-22,15696.96107497813
2077-06-23,15126.403458406321
2077-06-24,14777.459802512398
2077-06-25,15482.27956040999
2077-06-26,16649.37361430995
2077-06-27,18210.445203714833
2077-06-28,19822.78728680639
2077-06-29,21146.292305861076
2077-06-30,22301.814039075773
2077-07-01,23939.0832277354
2077-07-02,25066.451752339613
2077-07-03,23633.67456695074
2077-07-04,22237.4541937029
2077-07-05,23663.7705439228
2077-07-06,25581.629829015572
2077-07-07,27545.197966401163
2077-07-08,28468.459776156098
2077-07-09,28546.355961954618
2077-07-10,26689.563740496113
2077-07-11,25062.271451732897
2077-07-12,25152.221131954244
2077-07-13,26780.913598329436
2077-07-14,27253.34037174739
2077-07-15,25530.601954248814
2077-07-16,24016.084128582028
2077-07-17,22633.014529045813
2077-07-18,24146.082966062808
2077-07-19,23783.283911047904
2077-07-20,23369.125145953294
2077-07-21,22045.273248590824
2077-07-22,22375.816156894987
2077-07-23,21047.459215262377
2077-07-24,19647.462049576017
2077-07-25,20813.76609102296
2077-07-26,22240.050591037696
2077-07-27,23958.269966553155
2077-07-28,24023.00021996001
2077-07-29,22394.08258394324
2077-07-30,21066.06134984576
2077-07-31,21634.940935712933
2077-08-01,23627.600264729896
2077-08-02,25463.986672482228
2077-08-03,26190.06134871841
2077-08-04,24453.151841350355
2077-08-05,22884.042688111036
2077-08-06,21152.324621864886
2077-08-07,19446.91170249202
2077-08-08,18012.467691263573
2077-08-09,16861.527095705234
2077-08-10,15978.203303165874
2077-08-11,16634.028222974353
2077-08-12,17456.023390432245
2077-08-13,18410.4051912925
2077-08-14,19113.499978574786
2077-08-15,20076.332180312158
2077-08-16,19235.736371067258
2077-08-17,20405.858434814232
2077-08-18,21836.06329862775
2077-08-19,20586.116288490004
2077-08-20,19183.955374853893
2077-08-21,17891.505031759596
2077-08-22,16839.29778655791
2077-08-23,17727.257407130925
2077-08-24,18832.820744398785
2077-08-25,20101.72690846779
2077-08-26,18972.52220293106
2077-08-27,19977.82104890939
2077-08-28,18750.15109516793
2077-08-29,17768.486604398677
2077-08-30,18932.424069333356
2077-08-31,20060.69999357879
2077-09-01,20188.05938765734
2077-09-02,19123.46823341468
2077-09-03,18022.078704805343
2077-09-04,17021.023965748187
2077-09-05,18020.735412005066
2077-09-06,18869.605576720838
2077-09-07,20125.937124111024
2077-09-08,21237.74169249358
2077-09-09,21696.79621012055
2077-09-10,20664.52838248271
2077-09-11,21850.30654094176
2077-09-12,20641.256828032896
2077-09-13,19412.918769562053
2077-09-14,18146.349557019767
2077-09-15,17149.4152546497
2077-09-16,16046.510665520042
2077-09-17,15203.372392924519
2077-09-18,14479.154350987887
2077-09-19,13872.13370938213
2077-09-20,13423.846598552187
2077-09-21,14105.469343658888
2077-09-22,14796.409368787616
2077-09-23,15470.29770682506
2077-09-24,16824.38157421377
2077-09-25,18332.905770910354
2077-09-26,19655.05896662525
2077-09-27,18852.522534185755
2077-09-28,17854.223361376004
2077-09-29,16781.432505151795
2077-09-30,15853.661917534919
2077-10-01,15328.836986037708
2077-10-02,14701.74430592336
2077-10-03,14125.604692576053
2077-10-04,13584.656926614614
2077-10-05,13154.874401442457
2077-10-06,13530.027389325165
2077-10-07,13119.868988268256
2077-10-08,13067.298094698972
2077-10-09,12630.656100413158
2077-10-10,12231.242880899552
2077-10-11,11856.58226006208
2077-10-12,12347.698307143493
2077-10-13,12855.47498626384
2077-10-14,13340.785175460534
2077-10-15,13783.308800918618
2077-10-16,14058.990962277703
2077-10-17,13518.36079519735
2077-10-18,13072.554320678077
2077-10-19,12520.487246633902
2077-10-20,11908.35177693142
2077-10-21,11445.689388038081
2077-10-22,11763.082878545898
2077-10-23,11818.367953251685
2077-10-24,12176.937762439788
2077-10-25,12768.225199463253
2077-10-26,13381.086735998964
2077-10-27,13788.789632602047
2077-10-28,13994.604332764718
2077-10-29,13850.942983489584
2077-10-30,13373.24500875826
2077-10-31,12972.63144135442
2077-11-01,13380.67399501997
2077-11-02,13823.01140878096
2077-11-03,14236.385259281133
2077-11-04,14717.20050101921
2077-11-05,14799.15377722519
2077-11-06,15248.421064522157
2077-11-07,14795.146289001616
2077-11-08,15009.819926309689
2077-11-09,14886.779664827209
2077-11-10,14440.752536457412
2077-11-11,13612.507726649901
2077-11-12,12837.749119382801
2077-11-13,12102.827036658655
2077-11-14,11434.290995389072
2077-11-15,10826.212417052602
2077-11-16,10274.133411453135
2077-11-17,9775.93784593015
2077-11-18,9325.692585305087
2077-11-19,8881.838779874732
2077-11-20,8480.070576060662
2077-11-21,8105.502262905414
2077-11-22,7736.309459321101
2077-11-23,7393.356339633893
2077-11-24,7088.588220813732
2077-11-25,6788.896281847951
2077-11-26,6497.762469412417
2077-11-27,6281.257613270149
2077-11-28,6077.389003038806
2077-11-29,5884.766948724944
2077-11-30,5722.737324258667
2077-12-01,5758.432629134313
2077-12-02,5618.141509410918
2077-12-03,5945.311581963306
2077-12-04,5874.7984754977
2077-12-05,5810.3190711638035
2077-12-06,5860.643281882167
2077-12-07,5789.624457056383
2077-12-08,5848.248169228279
2077-12-09,5925.650631450658
2077-12-10,5611.281808006298
2077-12-11,5570.227173230903
2077-12-12,5923.363012536787
2077-12-13,5854.981137092543
2077-12-14,5836.609469860568
2077-12-15,5769.286137801324
2077-12-16,5686.497529669314
2077-12-17,5634.787468631139
2077-12-18,5662.266508181802
2077-12-19,5638.07531610638
2077-12-20,5691.816029819192
2077-12-21,5758.047093216849
2077-12-22,5815.914368304897
2077-12-23,5894.639933693583
2077-12-24,5618.760964884998
2077-12-25,5776.307977949376
2077-12-26,5816.841376733729
2077-12-27,5821.777118066185
2077-12-28,5902.487224555493
2077-12-29,5737.298278320028
2077-12-30,5562.669565412691
2077-12-31,5887.960406811469
2078-01-01,5599.353939289352
2078-01-02,5565.438730174229
2078-01-03,5534.2796311917355
2078-01-04,5508.547027490725
2078-01-05,5483.941395389332
2078-01-06,5521.897999959233
2078-01-07,5555.776967233864
2078-01-08,5602.593034474817
2078-01-09,5696.377359914171
2078-01-10,5824.82746758665
2078-01-11,5954.22486868394
2078-01-12,5664.699728424624
2078-01-13,5817.918094599273
2078-01-14,5849.973300670174
2078-01-15,5675.905393050216
2078-01-16,5963.709911712033
2078-01-17,5857.840447088714
2078-01-18,5733.771312518778
2078-01-19,5648.588449678467
2078-01-20,5593.031324396469
2078-01-21,5563.857983904822
2078-01-22,5610.439326461389
2078-01-23,5676.308664508264
2078-01-24,5733.471342305159
2078-01-25,5674.381066544926
2078-01-26,5675.084927103142
2078-01-27,5734.93541660006
2078-01-28,5678.987159289572
2078-01-29,5631.657727171165
2078-01-30,5589.54461934139
2078-01-31,5634.154429491138
2078-02-01,5707.707535386279
2078-02-02,5794.115571467455
2078-02-03,5879.602774247972
2078-02-04,5941.5542228937975
2078-02-05,5838.786972472858
2078-02-06,5735.525344085027
2078-02-07,5670.55259102052
2078-02-08,5730.221613441556
2078-02-09,5799.931645543982
2078-02-10,5890.261314856941
2078-02-11,5806.267299585281
2078-02-12,5733.337413622233
2078-02-13,5759.902628284353
2078-02-14,5692.685828125833
2078-02-15,5754.501573755186
2078-02-16,5685.582596195092
2078-02-17,5632.648018678243
2078-02-18,5590.194953848112
2078-02-19,5647.669988100423
2078-02-20,5705.281921858362
2078-02-21,5721.540149081278
2078-02-22,5664.2330051632225
2078-02-23,5720.475812519897
2078-02-24,5834.007175268775
2078-02-25,5925.281625527077
2078-02-26,5822.550909549218
2078-02-27,5737.411343678946
2078-02-28,5671.026886050033
2078-03-01,5703.438583721249
2078-03-02,5674.266710978303
2078-03-03,5738.747766952504
2078-03-04,5829.798842119115
2078-03-05,5921.234295894888
2078-03-06,5821.12473385475
2078-03-07,5804.781423223112
2078-03-08,5895.480054668086
2078-03-09,5792.509099522627
2078-03-10,5711.648257959361
2078-03-11,5703.277396821659
2078-03-12,5783.174748135421
2078-03-13,5805.813518601761
2078-03-14,5726.808084629196
2078-03-15,5663.4383382734995
2078-03-16,5622.670269730618
2078-03-17,5666.593230718706
2078-03-18,5618.700099296302
2078-03-19,5577.800547520543
2078-03-20,5622.125981824119
2078-03-21,5608.303351085182
2078-03-22,5616.707189603028
2078-03-23,5672.394712800295
2078-03-24,5750.518394588315
2078-03-25,5839.513642813232
2078-03-26,5940.966305762726
2078-03-27,5840.14639236753
2078-03-28,5748.266211424242
2078-03-29,5680.030204661101
2078-03-30,5723.9149731614525
2078-03-31,5797.556733279181
2078-04-01,5898.620404802232
2078-04-02,5573.779083657257
2078-04-03,5759.296419953538
2078-04-04,5990.088449228928
2078-04-05,5805.892496468886
2078-04-06,5981.756067691012
2078-04-07,5996.025843379501
2078-04-08,6186.067514078253
2078-04-09,6405.351572223793
2078-04-10,6605.104669938243
2078-04-11,6818.544630432428
2078-04-12,6601.496374499031
2078-04-13,6375.2196531027475
2078-04-14,6160.157228237119
2078-04-15,6065.207250950733
2078-04-16,5866.842863510473
2078-04-17,5628.094677917845
2078-04-18,5925.2357255836105
2078-04-19,5668.50145878685
2078-04-20,5880.685107030285
2078-04-21,6183.117221898893
2078-04-22,6553.0911299887575
2078-04-23,6962.286563635806
2078-04-24,7320.637468706589
2078-04-25,7619.160120295639
2078-04-26,7757.615331695019
2078-04-27,7768.870417397798
2078-04-28,7580.041557500541
2078-04-29,7816.171173044984
2078-04-30,7838.483961277347
2078-05-01,8117.605964382431
2078-05-02,8374.301838302392
2078-05-03,8459.663711806472
2078-05-04,8863.303944651909
2078-05-05,9211.539503409516
2078-05-06,8894.740224268504
2078-05-07,8853.73761321408
2078-05-08,9180.839801876893
2078-05-09,9516.214145008484
2078-05-10,9566.97998334454
2078-05-11,9277.743216999246
2078-05-12,9249.330006698208
2078-05-13,9547.508850324575
2078-05-14,9860.840349713375
2078-05-15,10215.681484295941
2078-05-16,10616.202479932017
2078-05-17,10987.26429862282
2078-05-18,10653.764097341278
2078-05-19,10307.520278348884
2078-05-20,9991.317540465025
2078-05-21,10072.609165345491
2078-05-22,10420.943360340483
2078-05-23,10770.819043374635
2078-05-24,11208.802810630616
2078-05-25,11705.12962492841
2078-05-26,12098.978047560351
2078-05-27,12630.3336268394
2078-05-28,13055.854537810243
2078-05-29,13324.186706597153
2078-05-30,12925.606700040611
2078-05-31,12507.1412277872
2078-06-01,12006.644040200606
2078-06-02,11538.883807567976
2078-06-03,11170.937071427677
2078-06-04,11717.047251184475
2078-06-05,12454.941472921648
2078-06-06,13297.123024916644
2078-06-07,14351.930322264674
2078-06-08,15295.544492277024
2078-06-09,16147.992005545615
2078-06-10,15124.410196463214
2078-06-11,14163.784413109204
2078-06-12,13566.508741799804
2078-06-13,13123.119403784358
2078-06-14,13560.180357270678
2078-06-15,13083.064987176916
2078-06-16,12589.193359754247
2078-06-17,12536.100514560796
2078-06-18,12396.803428371131
2078-06-19,12902.329211651622
2078-06-20,13343.1756227198
2078-06-21,12946.975619585304
2078-06-22,13505.26690894704
2078-06-23,14299.543486198747
2078-06-24,15171.79221753368
2078-06-25,14415.264856355794
2078-06-26,15294.19671531996
2078-06-27,15337.19688427011
2078-06-28,16250.180299528856
2078-06-29,17579.83780159483
2078-06-30,19381.320803093262
2078-07-01,21366.47512766776
2078-07-02,23059.01957619772
2078-07-03,24700.817958115833
2078-07-04,26378.878008320145
2078-07-05,29026.65359778344
2078-07-06,32490.320837840252
2078-07-07,36908.10820962373
2078-07-08,40813.29343316116
2078-07-09,44669.212139342104
2078-07-10,48548.70576121695
2078-07-11,52925.96429884934
2078-07-12,53563.61508744883
2078-07-13,49695.97183102417
2078-07-14,46143.097239965806
2078-07-15,42796.72220446312
2078-07-16,43159.23539915674
2078-07-17,44770.454575483054
2078-07-18,41502.02767739006
2078-07-19,38360.47081399699
2078-07-20,35797.55928511668
2078-07-21,39335.69845628777
2078-07-22,42876.90962296447
2078-07-23,46832.35792086356
2078-07-24,50516.05288494803
2078-07-25,54576.061836851186
2078-07-26,58741.611650489605
2078-07-27,59597.502843376904
2078-07-28,55138.121722282194
2078-07-29,50841.140001401174
2078-07-30,47266.18452016216
2078-07-31,51365.01814663484
2078-08-01,55829.14368000829
2078-08-02,53274.69414214758
2078-08-03,49094.71580099659
2078-08-04,44900.87603263286
2078-08-05,41156.80691588551
2078-08-06,37659.8104135503
2078-08-07,34524.821713098376
2078-08-08,31767.291943750883
2078-08-09,29768.270950159113
2078-08-10,27786.958126599846
2078-08-11,25850.567356827516
2078-08-12,24092.829077928574
2078-08-13,22563.25670365478
2078-08-14,21215.237612920762
2078-08-15,21568.16346192379
2078-08-16,23310.066487676904
2078-08-17,23111.956067240295
2078-08-18,24911.004166770614
2078-08-19,26976.038587417355
2078-08-20,27979.303006471306
2078-08-21,26058.44764531003
2078-08-22,24312.958602331637
2078-08-23,25842.11112831243
2078-08-24,24146.165675960936
2078-08-25,22519.30691787315
2078-08-26,20935.91173946741
